;ensembl_gene_id;hgnc_symbol;chromosome_name;start_position;end_position;gene_length;DEG
438;ENSG00000095637;SORBS1;10;97071528;97321171;249643;0
439;ENSG00000095739;BAMBI;10;28966271;28971868;5597;0
440;ENSG00000095777;MYO3A;10;26223196;26501456;278260;0
441;ENSG00000095787;WAC;10;28821422;28912041;90619;0
442;ENSG00000095794;CREM;10;35415719;35501886;86167;0
443;ENSG00000096717;SIRT1;10;69644427;69678147;33720;0
444;ENSG00000096746;HNRNPH3;10;70090931;70102948;12017;0
445;ENSG00000097021;ACOT7;1;6324329;6454451;130122;0
446;ENSG00000097033;SH3GLB1;1;87170259;87213867;43608;0
447;ENSG00000097046;CDC7;1;91966408;91991321;24913;0
448;ENSG00000097096;SYDE2;1;85622556;85666729;44173;0
449;ENSG00000099194;SCD;10;102106881;102124591;17710;0
450;ENSG00000099204;ABLIM1;10;116190872;116444762;253890;0
451;ENSG00000099246;RAB18;10;27793197;27831143;37946;0
452;ENSG00000099250;NRP1;10;33466420;33625190;158770;0
453;ENSG00000099251;HSD17B7P2;10;38645305;38667433;22128;1
454;ENSG00000099256;PRTFDC1;10;25137536;25241533;103997;0
455;ENSG00000099260;PALMD;1;100111499;100160097;48598;0
456;ENSG00000099282;TSPAN15;10;71211229;71267425;56196;0
457;ENSG00000099284;H2AFY2;10;71812552;71872036;59484;0
458;ENSG00000099290;FAM21A;10;51827648;51893269;65621;0
459;ENSG00000099849;RASSF7;11;560404;564021;3617;0
460;ENSG00000102189;EEA1;12;93164413;93323107;158694;0
461;ENSG00000102445;KIAA0226L;13;46916139;47012325;96186;0
462;ENSG00000102468;HTR2A;13;47405685;47471169;65484;0
463;ENSG00000102531;FNDC3A;13;49550048;49783915;233867;0
464;ENSG00000102543;CDADC1;13;49822047;49867618;45571;0
465;ENSG00000102547;CAB39L;13;49882786;50018262;135476;0
466;ENSG00000102678;FGF9;13;22245522;22278637;33115;0
467;ENSG00000102683;SGCG;13;23755091;23899304;144213;0
468;ENSG00000102699;PARP4;13;24995064;25086948;91884;1
469;ENSG00000102710;SUPT20H;13;37583449;37633850;50401;0
470;ENSG00000102738;MRPS31;13;41303432;41345309;41877;0
471;ENSG00000102743;SLC25A15;13;41363548;41384247;20699;0
472;ENSG00000102753;KPNA3;13;50273447;50367057;93610;0
473;ENSG00000102760;RGCC;13;42031695;42045018;13323;0
474;ENSG00000102763;VWA8;13;42140973;42535256;394283;0
475;ENSG00000102780;DGKH;13;42614176;42830714;216538;0
476;ENSG00000102781;KATNAL1;13;30776767;30881621;104854;0
477;ENSG00000102786;INTS6;13;51928213;52028400;100187;0
478;ENSG00000102796;DHRS12;13;52342129;52378293;36164;0
479;ENSG00000102804;TSC22D1;13;45007655;45151283;143628;0
480;ENSG00000102837;OLFM4;13;53602894;53626192;23298;0
481;ENSG00000107404;DVL1;1;1270656;1284730;14074;0
482;ENSG00000107438;PDLIM1;10;96997329;97050781;53452;0
483;ENSG00000107443;CCNJ;10;97803151;97820627;17476;0
484;ENSG00000107518;ATRNL1;10;116853124;117708503;855379;0
485;ENSG00000107521;HPS1;10;100175955;100206684;30729;0
486;ENSG00000107537;PHYH;10;13319796;13344412;24616;0
487;ENSG00000107551;RASSF4;10;45454855;45491339;36484;0
488;ENSG00000107554;DNMBP;10;101635334;101769676;134342;0
489;ENSG00000107560;RAB11FIP2;10;119764427;119806114;41687;0
490;ENSG00000107566;ERLIN1;10;101909851;101948091;38240;0
491;ENSG00000107581;EIF3A;10;120794356;120840316;45960;0
492;ENSG00000107611;CUBN;10;16865963;17171830;305867;0
493;ENSG00000107614;TRDMT1;10;17184253;17244053;59800;0
494;ENSG00000107623;GDF10;10;48425815;48438976;13161;0
495;ENSG00000107625;DDX50;10;70661034;70706603;45569;0
496;ENSG00000107643;MAPK8;10;49514698;49647403;132705;0
497;ENSG00000107651;SEC23IP;10;121652223;121702014;49791;0
498;ENSG00000107669;ATE1;10;123499939;123688316;188377;0
499;ENSG00000107672;NSMCE4A;10;123716603;123734732;18129;0
500;ENSG00000107679;PLEKHA1;10;124134212;124191867;57655;0
501;ENSG00000107719;PALD1;10;72238577;72328205;89628;0
502;ENSG00000107731;UNC5B;10;72972327;73062621;90294;0
503;ENSG00000107736;CDH23;10;73156691;73575702;419011;0
504;ENSG00000107742;SPOCK2;10;73818793;73848790;29997;0
505;ENSG00000107745;MICU1;10;74127098;74385899;258801;0
506;ENSG00000107758;PPP3CB;10;75196186;75255782;59596;0
507;ENSG00000107771;CCSER2;10;86088342;86278273;189931;0
508;ENSG00000107779;BMPR1A;10;88516407;88692595;176188;0
509;ENSG00000107789;MINPP1;10;89264632;89313217;48585;0
510;ENSG00000107796;ACTA2;10;90694831;90751147;56316;1
511;ENSG00000107798;LIPA;10;90973326;91174314;200988;0
512;ENSG00000107815;C10orf2;10;102747124;102754158;7034;0
513;ENSG00000107816;LZTS2;10;102756375;102767593;11218;0
514;ENSG00000107819;SFXN3;10;102790991;102800998;10007;0
515;ENSG00000107821;KAZALD1;10;102821598;102827888;6290;0
516;ENSG00000107829;FBXW4;10;103370423;103455052;84629;0
517;ENSG00000107833;NPM3;10;103541082;103543170;2088;0
518;ENSG00000107854;TNKS2;10;93558069;93625033;66964;0
519;ENSG00000107862;GBF1;10;104005289;104142656;137367;0
520;ENSG00000107863;ARHGAP21;10;24872538;25012597;140059;0
521;ENSG00000107864;CPEB3;10;93806449;94050844;244395;0
522;ENSG00000107872;FBXL15;10;104178946;104182893;3947;0
523;ENSG00000107874;CUEDC2;10;104183002;104192418;9416;0
524;ENSG00000107882;SUFU;10;104263744;104393292;129548;0
525;ENSG00000107890;ANKRD26;10;27280843;27389421;108578;0
526;ENSG00000107897;ACBD5;10;27484146;27531059;46913;0
527;ENSG00000107902;LHPP;10;126150403;126306457;156054;0
528;ENSG00000107929;LARP4B;10;855484;977564;122080;0
529;ENSG00000107937;GTPBP4;10;1034338;1065876;31538;0
530;ENSG00000107938;EDRF1;10;127408084;127452712;44628;0
531;ENSG00000107949;BCCIP;10;127512115;127542264;30149;0
532;ENSG00000107951;MTPAP;10;30598730;30663377;64647;0
533;ENSG00000107954;NEURL1;10;105253736;105352309;98573;0
534;ENSG00000107957;SH3PXD2A;10;105348285;105615301;267016;0
535;ENSG00000107959;PITRM1;10;3179920;3215003;35083;0
536;ENSG00000107960;OBFC1;10;105642300;105677963;35663;1
537;ENSG00000107968;MAP3K8;10;30722866;30750762;27896;0
538;ENSG00000107984;DKK1;10;54074056;54077802;3746;0
539;ENSG00000108001;EBF3;10;131633547;131762105;128558;1
540;ENSG00000108010;GLRX3;10;131934663;131982785;48122;0
541;ENSG00000108018;SORCS1;10;108333421;108924292;590871;0
542;ENSG00000108021;FAM208B;10;5726801;5805703;78902;0
543;ENSG00000108039;XPNPEP1;10;111624524;111683311;58787;0
544;ENSG00000108055;SMC3;10;112327449;112364394;36945;0
545;ENSG00000108061;SHOC2;10;112679301;112773425;94124;0
546;ENSG00000108064;TFAM;10;60144782;60158981;14199;0
547;ENSG00000108091;CCDC6;10;61548521;61666414;117893;0
548;ENSG00000108094;CUL2;10;35297479;35379570;82091;0
549;ENSG00000108100;CCNY;10;35535953;35860852;324899;0
550;ENSG00000108175;ZMIZ1;10;80828792;81076276;247484;0
551;ENSG00000108176;DNAJC12;10;69556427;69597924;41497;0
552;ENSG00000108179;PPIF;10;81107225;81115093;7868;0
553;ENSG00000108187;PBLD;10;70042417;70092806;50389;0
554;ENSG00000108219;TSPAN14;10;82213922;82292879;78957;0
555;ENSG00000108231;LGI1;10;95517566;95557916;40350;0
556;ENSG00000108239;TBC1D12;10;96162261;96295687;133426;0
557;ENSG00000109832;DDX25;11;125773271;125793158;19887;0
558;ENSG00000109846;CRYAB;11;111779289;111794446;15157;0
559;ENSG00000109861;CTSC;11;88026760;88070955;44195;0
560;ENSG00000109881;CCDC34;11;27352374;27385415;33041;0
561;ENSG00000109906;ZBTB16;11;113930315;114121398;191083;0
562;ENSG00000109911;ELP4;11;31531297;31805546;274249;0
563;ENSG00000109917;ZNF259;11;116648436;116658766;10330;0
564;ENSG00000109919;MTCH2;11;47638867;47664175;25308;0
565;ENSG00000109920;FNBP4;11;47738072;47788995;50923;0
566;ENSG00000109927;TECTA;11;120971882;121062202;90320;0
567;ENSG00000109929;SC5D;11;121163162;121179403;16241;0
568;ENSG00000109944;C11orf63;11;122753391;122830506;77115;0
569;ENSG00000109956;B3GAT1;11;134248398;134281812;33414;0
570;ENSG00000109971;HSPA8;11;122928197;122933938;5741;0
571;ENSG00000109991;P2RX3;11;57105848;57138073;32225;1
572;ENSG00000110002;VWA5A;11;123986069;124018428;32359;1
573;ENSG00000110011;DNAJC4;11;63997750;64001758;4008;0
574;ENSG00000110013;SIAE;11;124503009;124565603;62594;0
575;ENSG00000110025;SNX15;11;64794880;64808044;13164;0
576;ENSG00000110031;LPXN;11;58294344;58345693;51349;0
577;ENSG00000110042;DTX4;11;58938903;58976060;37157;0
578;ENSG00000110046;ATG2A;11;64662007;64684722;22715;0
579;ENSG00000110047;EHD1;11;64619114;64655768;36654;0
580;ENSG00000110048;OSBP;11;59341871;59383617;41746;0
581;ENSG00000110057;UNC93B1;11;67758575;67772452;13877;0
582;ENSG00000110060;PUS3;11;125763381;125773116;9735;0
583;ENSG00000110063;DCPS;11;126173647;126215644;41997;0
584;ENSG00000110066;SUV420H1;11;67922330;67981295;58965;0
585;ENSG00000110074;FOXRED1;11;126138950;126148026;9076;0
586;ENSG00000110075;PPP6R3;11;68228186;68382802;154616;0
587;ENSG00000110076;NRXN2;11;64373646;64490660;117014;0
588;ENSG00000110080;ST3GAL4;11;126225535;126310239;84704;0
589;ENSG00000110090;CPT1A;11;68522088;68611878;89790;0
590;ENSG00000110092;CCND1;11;69455855;69469242;13387;0
591;ENSG00000110104;CCDC86;11;60609544;60618554;9010;0
592;ENSG00000110107;PRPF19;11;60658202;60674060;15858;0
593;ENSG00000110108;TMEM109;11;60681346;60690915;9569;0
594;ENSG00000110148;CCKBR;11;6280966;6293357;12391;0
595;ENSG00000110169;HPX;11;6452279;6463847;11568;1
596;ENSG00000110171;TRIM3;11;6469843;6495689;25846;0
597;ENSG00000110172;CHORDC1;11;89934328;89956532;22204;0
598;ENSG00000110200;ANAPC15;11;71817424;71823826;6402;0
599;ENSG00000110218;PANX1;11;93862094;93915138;53044;0
600;ENSG00000110237;ARHGEF17;11;73019334;73080136;60802;0
601;ENSG00000110274;CEP164;11;117185273;117283984;98711;0
602;ENSG00000110315;RNF141;11;10533225;10562777;29552;0
603;ENSG00000110318;KIAA1377;11;101785746;101871789;86043;0
604;ENSG00000110321;EIF4G2;11;10818597;10830657;12060;0
605;ENSG00000110324;IL10RA;11;117857063;117872196;15133;0
606;ENSG00000110328;GALNT18;11;11292423;11643552;351129;0
607;ENSG00000110330;BIRC2;11;102217942;102249401;31459;0
608;ENSG00000110344;UBE4A;11;118230300;118269926;39626;0
609;ENSG00000110367;DDX6;11;118620034;118661858;41824;0
610;ENSG00000110375;UPK2;11;118795873;118829269;33396;0
611;ENSG00000110395;CBL;11;119076752;119178859;102107;0
612;ENSG00000110400;PVRL1;11;119494120;119599794;105674;0
613;ENSG00000110422;HIPK3;11;33278218;33378569;100351;0
614;ENSG00000110427;KIAA1549L;11;33563618;33695648;132030;0
615;ENSG00000110429;FBXO3;11;33762485;33796089;33604;0
616;ENSG00000110435;PDHX;11;34937376;35042138;104762;0
617;ENSG00000110436;SLC1A2;11;35272753;35441610;168857;0
618;ENSG00000110442;COMMD9;11;36295051;36310999;15948;0
619;ENSG00000110446;SLC15A3;11;60704556;60720002;15446;0
620;ENSG00000110492;MDK;11;46402306;46405375;3069;0
621;ENSG00000110497;AMBRA1;11;46417964;46615675;197711;0
622;ENSG00000110514;MADD;11;47290712;47351582;60870;0
623;ENSG00000110536;PTPMT1;11;47586982;47595013;8031;0
624;ENSG00000110583;NAA40;11;63706431;63724800;18369;0
625;ENSG00000110619;CARS;11;3022152;3078843;56691;0
626;ENSG00000110628;SLC22A18;11;2920951;2946476;25525;0
627;ENSG00000110651;CD81;11;2397407;2418649;21242;0
628;ENSG00000110660;SLC35F2;11;107661717;107799019;137302;0
629;ENSG00000110675;ELMOD1;11;107461817;107537505;75688;1
630;ENSG00000110693;SOX6;11;15987995;16761138;773143;0
631;ENSG00000110696;C11orf58;11;16634679;16778428;143749;0
632;ENSG00000110697;PITPNM1;11;67259239;67273734;14495;0
633;ENSG00000110700;RPS13;11;17095936;17099334;3398;0
634;ENSG00000110711;AIP;11;67250512;67258574;8062;0
635;ENSG00000110713;NUP98;11;3692313;3819022;126709;0
636;ENSG00000110717;NDUFS8;11;67798084;67804111;6027;0
637;ENSG00000110719;TCIRG1;11;67806483;67818362;11879;0
638;ENSG00000110721;CHKA;11;67820326;67888911;68585;0
639;ENSG00000110723;EXPH5;11;108376158;108464465;88307;0
640;ENSG00000110756;HPS5;11;18300223;18343745;43522;0
641;ENSG00000110768;GTF2H1;11;18343842;18388591;44749;0
642;ENSG00000110786;PTPN5;11;18749475;18814268;64793;0
643;ENSG00000110801;PSMD9;12;122326637;122356203;29566;0
644;ENSG00000110811;LEPREL2;12;6937572;6949018;11446;0
645;ENSG00000110841;PPFIBP1;12;27676364;27848497;172133;0
646;ENSG00000110844;PRPF40B;12;49962001;50038449;76448;0
647;ENSG00000110851;PRDM4;12;108126643;108155049;28406;0
648;ENSG00000110871;COQ5;12;120941077;120972237;31160;0
649;ENSG00000110876;SELPLG;12;109015686;109027735;12049;1
650;ENSG00000110880;CORO1C;12;109038885;109125372;86487;0
651;ENSG00000110881;ASIC1;12;50451331;50477394;26063;0
652;ENSG00000110888;CAPRIN2;12;30862486;30907885;45399;0
653;ENSG00000110900;TSPAN11;12;31079362;31149534;70172;0
654;ENSG00000110906;KCTD10;12;109886461;109915349;28888;0
655;ENSG00000110911;SLC11A2;12;51373184;51422349;49165;0
656;ENSG00000110917;MLEC;12;121124672;121139667;14995;0
657;ENSG00000110921;MVK;12;110011060;110035067;24007;0
658;ENSG00000110925;CSRNP2;12;51454990;51477447;22457;0
659;ENSG00000110931;CAMKK2;12;121675497;121736111;60614;0
660;ENSG00000110955;ATP5B;12;57031959;57039798;7839;0
661;ENSG00000110958;PTGES3;12;57057127;57082159;25032;0
662;ENSG00000110975;SYT10;12;33527173;33592754;65581;0
663;ENSG00000110987;BCL7A;12;122457328;122499948;42620;0
664;ENSG00000111011;RSRC2;12;122989190;123011547;22357;0
665;ENSG00000111012;CYP27B1;12;58156117;58162769;6652;0
666;ENSG00000111052;LIN7A;12;81186299;81331704;145405;0
667;ENSG00000111058;ACSS3;12;81331594;81650533;318939;1
668;ENSG00000111077;TENC1;12;53440753;53458156;17403;0
669;ENSG00000111110;PPM1H;12;63037762;63328817;291055;1
670;ENSG00000111142;METAP2;12;95867296;95909615;42319;0
671;ENSG00000111144;LTA4H;12;96394606;96437298;42692;0
672;ENSG00000111145;ELK3;12;96588160;96663613;75453;0
673;ENSG00000111181;SLC6A12;12;299243;323736;24493;0
674;ENSG00000111186;WNT5B;12;1639057;1756409;117352;0
675;ENSG00000111196;MAGOHB;12;10758612;10766222;7610;0
676;ENSG00000111203;ITFG2;12;2921788;2968957;47169;0
677;ENSG00000111206;FOXM1;12;2966847;2986206;19359;1
678;ENSG00000111215;PRR4;12;10977559;11324212;346653;0
679;ENSG00000111218;PRMT8;12;3490515;3703139;212624;1
680;ENSG00000111224;PARP11;12;3900213;3982608;82395;0
681;ENSG00000111229;ARPC3;12;110872630;110888227;15597;0
682;ENSG00000111231;GPN3;12;110890289;110907073;16784;0
683;ENSG00000111237;VPS29;12;110928902;110939922;11020;0
684;ENSG00000111247;RAD51AP1;12;4647950;4669214;21264;0
685;ENSG00000111249;CUX2;12;111471828;111788358;316530;0
686;ENSG00000111252;SH2B3;12;111843752;111889427;45675;0
687;ENSG00000111254;AKAP3;12;4724674;4758213;33539;1
688;ENSG00000111261;MANSC1;12;12482198;12503475;21277;0
689;ENSG00000111262;KCNA1;12;5019071;5040527;21456;0
690;ENSG00000111266;DUSP16;12;12628829;12715317;86488;1
691;ENSG00000111269;CREBL2;12;12764761;12798042;33281;0
692;ENSG00000111271;ACAD10;12;112123857;112194903;71046;0
693;ENSG00000111275;ALDH2;12;112204691;112247782;43091;0
694;ENSG00000111276;CDKN1B;12;12867992;12875305;7313;0
695;ENSG00000111300;NAA25;12;112464500;112546826;82326;0
696;ENSG00000111305;GSG1;12;13236494;13256619;20125;0
697;ENSG00000111325;OGFOD2;12;123459127;123464590;5463;0
698;ENSG00000111328;CDK2AP1;12;123745528;123756881;11353;0
699;ENSG00000111358;GTF2H3;12;124118375;124147153;28778;0
700;ENSG00000111361;EIF2B1;12;124104953;124118313;13360;0
701;ENSG00000111364;DDX55;12;124086624;124105488;18864;0
702;ENSG00000111371;SLC38A1;12;46576846;46663800;86954;0
703;ENSG00000111412;C12orf49;12;117153593;117175875;22282;0
704;ENSG00000111424;VDR;12;48235320;48336831;101511;0
705;ENSG00000111445;RFC5;12;118451393;118470935;19542;0
706;ENSG00000111450;STX2;12;131274145;131323811;49666;0
707;ENSG00000111481;COPZ1;12;54694986;54745633;50647;0
708;ENSG00000111490;TBC1D30;12;65174589;65274812;100223;0
709;ENSG00000111530;CAND1;12;67663061;67713731;50670;0
710;ENSG00000111540;RAB5B;12;56367697;56388490;20793;0
711;ENSG00000111554;MDM1;12;68666223;68726161;59938;0
712;ENSG00000111581;NUP107;12;69080514;69136785;56271;0
713;ENSG00000111596;CNOT2;12;70636774;70748773;111999;0
714;ENSG00000111602;TIMELESS;12;56810903;56843187;32284;0
715;ENSG00000111605;CPSF6;12;69633317;69668138;34821;0
716;ENSG00000111615;KRR1;12;75890684;75905416;14732;0
717;ENSG00000111639;MRPL51;12;6601150;6603007;1857;0
718;ENSG00000111640;GAPDH;12;6643093;6647537;4444;0
719;ENSG00000111641;NOP2;12;6666029;6677857;11828;0
720;ENSG00000111642;CHD4;12;6679249;6716642;37393;0
721;ENSG00000111644;ACRBP;12;6747241;6756626;9385;0
722;ENSG00000111647;UHRF1BP1L;12;100422233;100536626;114393;0
723;ENSG00000111652;COPS7A;12;6832907;6841041;8134;0
724;ENSG00000111653;ING4;12;6759446;6772314;12868;0
725;ENSG00000111664;GNB3;12;6949118;6956557;7439;0
726;ENSG00000111665;CDCA3;12;6953957;6961230;7273;0
727;ENSG00000111666;CHPT1;12;102090725;102137918;47193;0
728;ENSG00000111667;USP5;12;6961292;6975796;14504;0
729;ENSG00000111669;TPI1;12;6976283;6980112;3829;0
730;ENSG00000111670;GNPTAB;12;102139275;102224716;85441;0
731;ENSG00000111671;SPSB2;12;6980099;6998522;18423;0
732;ENSG00000111674;ENO2;12;7022909;7032861;9952;0
733;ENSG00000111676;ATN1;12;7033626;7051484;17858;0
734;ENSG00000111678;C12orf57;12;7052141;7055166;3025;0
735;ENSG00000111679;PTPN6;12;7055631;7070479;14848;0
736;ENSG00000111684;LPCAT3;12;7085348;7125814;40466;0
737;ENSG00000111696;NT5DC3;12;104164231;104234975;70744;1
738;ENSG00000111707;SUDS3;12;118814185;118855840;41655;0
739;ENSG00000111711;GOLT1B;12;21654715;21671342;16627;0
740;ENSG00000111713;GYS2;12;21689123;21757781;68658;1
741;ENSG00000111716;LDHB;12;21788276;21910791;122515;0
742;ENSG00000111725;PRKAB1;12;120105558;120119435;13877;0
743;ENSG00000111726;CMAS;12;22199108;22218608;19500;0
744;ENSG00000111727;HCFC2;12;104458235;104498639;40404;0
745;ENSG00000111728;ST8SIA1;12;22216707;22589975;373268;0
746;ENSG00000111729;CLEC4A;12;8276228;8291203;14975;0
747;ENSG00000111731;C2CD5;12;22601517;22697480;95963;0
748;ENSG00000111737;RAB35;12;120532899;120555306;22407;0
749;ENSG00000111752;PHC1;12;9066492;9094063;27571;0
750;ENSG00000111775;COX6A1;12;120875893;120878545;2652;0
751;ENSG00000111783;RFX4;12;106976685;107156581;179896;0
752;ENSG00000111785;RIC8B;12;107168373;107283090;114717;0
753;ENSG00000111786;SRSF9;12;120899471;120907596;8125;0
754;ENSG00000111788;;12;9429831;9466684;36853;0
755;ENSG00000111790;FGFR1OP2;12;27091316;27119583;28267;0
756;ENSG00000112787;FBRSL1;12;133066137;133161774;95637;0
757;ENSG00000116128;BCL9;1;147013182;147098017;84835;0
758;ENSG00000116132;PRRX1;1;170631869;170708560;76691;0
759;ENSG00000116133;DHCR24;1;55315306;55352891;37585;0
760;ENSG00000116138;DNAJC16;1;15853308;15918874;65566;0
761;ENSG00000116141;MARK1;1;220701568;220837803;136235;0
762;ENSG00000116147;TNR;1;175284330;175712906;428576;1
763;ENSG00000116151;MORN1;1;2252692;2323146;70454;0
764;ENSG00000116157;GPX7;1;53068044;53074723;6679;0
765;ENSG00000116161;CACYBP;1;174968300;174980851;12551;0
766;ENSG00000116171;SCP2;1;53392901;53517375;124474;0
767;ENSG00000116183;PAPPA2;1;176432307;176814735;382428;1
768;ENSG00000116191;RALGPS2;1;178694300;178889238;194938;0
769;ENSG00000116194;ANGPTL1;1;178818840;178840187;21347;0
770;ENSG00000116198;CEP104;1;3728645;3773778;45133;0
771;ENSG00000116199;FAM20B;1;178994939;179045697;50758;0
772;ENSG00000116205;TCEANC2;1;54519260;54578192;58932;0
773;ENSG00000116209;TMEM59;1;54497347;54519177;21830;0
774;ENSG00000116212;LRRC42;1;54411750;54433841;22091;0
775;ENSG00000116213;WRAP73;1;3547331;3569325;21994;0
776;ENSG00000116221;MRPL37;1;54649714;54691137;41423;0
777;ENSG00000116237;ICMT;1;6281253;6296032;14779;0
778;ENSG00000116251;RPL22;1;6241329;6269449;28120;0
779;ENSG00000116254;CHD5;1;6161853;6240183;78330;0
780;ENSG00000116260;QSOX1;1;180123969;180173165;49196;0
781;ENSG00000116266;STXBP3;1;109289296;109352148;62852;0
782;ENSG00000116273;PHF13;1;6673745;6684093;10348;0
783;ENSG00000116285;ERRFI1;1;8064464;8086368;21904;0
784;ENSG00000116288;PARK7;1;8014351;8045565;31214;0
785;ENSG00000116299;KIAA1324;1;109656301;109749401;93100;0
786;ENSG00000116337;AMPD2;1;110158726;110174673;15947;0
787;ENSG00000116350;SRSF4;1;29474255;29508499;34244;0
788;ENSG00000116353;MECR;1;29519385;29557454;38069;0
789;ENSG00000116396;KCNC4;1;110753965;110825722;71757;0
790;ENSG00000116406;EDEM3;1;184659365;184724047;64682;0
791;ENSG00000116455;WDR77;1;111982512;111991998;9486;0
792;ENSG00000116459;ATP5F1;1;111991486;112005395;13909;0
793;ENSG00000116473;RAP1A;1;112084840;112259313;174473;0
794;ENSG00000116478;HDAC1;1;32757687;32799236;41549;0
795;ENSG00000116489;CAPZA1;1;113161795;113214241;52446;0
796;ENSG00000116497;S100PBP;1;33282368;33324476;42108;0
797;ENSG00000116514;RNF19B;1;33402046;33430286;28240;0
798;ENSG00000116521;SCAMP3;1;155225770;155232221;6451;0
799;ENSG00000116525;TRIM62;1;33611003;33647660;36657;0
800;ENSG00000116539;ASH1L;1;155305059;155532598;227539;0
801;ENSG00000116544;DLGAP3;1;35331037;35395186;64149;0
802;ENSG00000116560;SFPQ;1;35641979;35658749;16770;0
803;ENSG00000116574;RHOU;1;228870824;228882416;11592;0
804;ENSG00000116580;GON4L;1;155719508;155829191;109683;0
805;ENSG00000116584;ARHGEF2;1;155916630;155976861;60231;0
806;ENSG00000116586;LAMTOR2;1;156024543;156028301;3758;0
807;ENSG00000116604;MEF2D;1;156433519;156470620;37101;0
808;ENSG00000116641;DOCK7;1;62920399;63153969;233570;0
809;ENSG00000116649;SRM;1;11114641;11120081;5440;0
810;ENSG00000116652;DLEU2L;1;64014588;64015405;817;0
811;ENSG00000116661;FBXO2;1;11708424;11715842;7418;0
